kode,week,kabupaten,sex,periode_covid_Tgl Lahir,dosis,timely,untimely,total,ratio_timely,ratio_untimely,tanggal_awal_minggu,jenis_wilayah,week_shifted,periode_covid,month
1,2018-W27,KOTA YOGYAKARTA,Perempuan,before_covid,dosis_3,6,4,10,60.0,40.0,2018-07-01,urban,26,before_covid,2018-07
1,2018-W27,KULON PROGO,Laki-laki,before_covid,HB 0 & BCG,11,1,12,91.66666666666666,8.333333333333332,2018-07-01,rural,26,before_covid,2018-07
1,2018-W27,KULON PROGO,Laki-laki,before_covid,dosis_1,12,8,20,60.0,40.0,2018-07-01,rural,26,before_covid,2018-07
1,2018-W27,KULON PROGO,Laki-laki,before_covid,dosis_2,20,0,20,100.0,0.0,2018-07-01,rural,26,before_covid,2018-07
1,2018-W27,KULON PROGO,Laki-laki,before_covid,dosis_3,6,6,12,50.0,50.0,2018-07-01,rural,26,before_covid,2018-07
1,2018-W27,KULON PROGO,Perempuan,before_covid,HB 0 & BCG,14,0,14,100.0,0.0,2018-07-01,rural,26,before_covid,2018-07
1,2018-W27,KULON PROGO,Perempuan,before_covid,dosis_1,22,1,23,95.65217391304348,4.3478260869565215,2018-07-01,rural,26,before_covid,2018-07
1,2018-W27,KULON PROGO,Perempuan,before_covid,dosis_2,4,1,5,80.0,20.0,2018-07-01,rural,26,before_covid,2018-07
1,2018-W27,KULON PROGO,Perempuan,before_covid,dosis_3,4,4,8,50.0,50.0,2018-07-01,rural,26,before_covid,2018-07
1,2018-W27,SLEMAN,Laki-laki,before_covid,HB 0 & BCG,60,7,67,89.55223880597015,10.44776119402985,2018-07-01,urban,26,before_covid,2018-07
1,2018-W27,SLEMAN,Laki-laki,before_covid,dosis_1,88,11,99,88.88888888888889,11.11111111111111,2018-07-01,urban,26,before_covid,2018-07
1,2018-W27,SLEMAN,Laki-laki,before_covid,dosis_2,67,13,80,83.75,16.25,2018-07-01,urban,26,before_covid,2018-07
1,2018-W27,SLEMAN,Laki-laki,before_covid,dosis_3,43,29,72,59.72222222222222,40.27777777777778,2018-07-01,urban,26,before_covid,2018-07
1,2018-W27,SLEMAN,Perempuan,before_covid,HB 0 & BCG,59,8,67,88.05970149253731,11.940298507462686,2018-07-01,urban,26,before_covid,2018-07
1,2018-W27,SLEMAN,Perempuan,before_covid,dosis_1,95,12,107,88.78504672897196,11.214953271028037,2018-07-01,urban,26,before_covid,2018-07
1,2018-W27,SLEMAN,Perempuan,before_covid,dosis_2,64,18,82,78.04878048780488,21.951219512195124,2018-07-01,urban,26,before_covid,2018-07
1,2018-W27,SLEMAN,Perempuan,before_covid,dosis_3,27,6,33,81.81818181818183,18.181818181818183,2018-07-01,urban,26,before_covid,2018-07
1,2018-W28,BANTUL,Laki-laki,before_covid,HB 0 & BCG,6,0,6,100.0,0.0,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,BANTUL,Laki-laki,before_covid,dosis_1,2,5,7,28.57142857142857,71.42857142857143,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,BANTUL,Laki-laki,before_covid,dosis_2,2,0,2,100.0,0.0,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,BANTUL,Laki-laki,before_covid,dosis_3,2,2,4,50.0,50.0,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,BANTUL,Perempuan,before_covid,HB 0 & BCG,1,0,1,100.0,0.0,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,BANTUL,Perempuan,before_covid,dosis_1,7,4,11,63.63636363636363,36.36363636363637,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,BANTUL,Perempuan,before_covid,dosis_2,1,0,1,100.0,0.0,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,BANTUL,Perempuan,before_covid,dosis_3,1,0,1,100.0,0.0,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,GUNUNG KIDUL,unknown,before_covid,HB 0 & BCG,40,3,43,93.02325581395348,6.976744186046512,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,GUNUNG KIDUL,unknown,before_covid,dosis_1,50,8,58,86.20689655172413,13.793103448275861,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,GUNUNG KIDUL,unknown,before_covid,dosis_2,36,24,60,60.0,40.0,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,GUNUNG KIDUL,unknown,before_covid,dosis_3,12,14,26,46.15384615384615,53.84615384615385,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,KOTA YOGYAKARTA,Laki-laki,before_covid,HB 0 & BCG,11,2,13,84.61538461538461,15.384615384615385,2018-07-08,urban,27,before_covid,2018-07
1,2018-W28,KOTA YOGYAKARTA,Laki-laki,before_covid,dosis_1,18,1,19,94.73684210526315,5.263157894736842,2018-07-08,urban,27,before_covid,2018-07
1,2018-W28,KOTA YOGYAKARTA,Laki-laki,before_covid,dosis_2,22,0,22,100.0,0.0,2018-07-08,urban,27,before_covid,2018-07
1,2018-W28,KOTA YOGYAKARTA,Laki-laki,before_covid,dosis_3,12,3,15,80.0,20.0,2018-07-08,urban,27,before_covid,2018-07
1,2018-W28,KOTA YOGYAKARTA,Perempuan,before_covid,HB 0 & BCG,9,1,10,90.0,10.0,2018-07-08,urban,27,before_covid,2018-07
1,2018-W28,KOTA YOGYAKARTA,Perempuan,before_covid,dosis_1,24,6,30,80.0,20.0,2018-07-08,urban,27,before_covid,2018-07
1,2018-W28,KOTA YOGYAKARTA,Perempuan,before_covid,dosis_2,14,0,14,100.0,0.0,2018-07-08,urban,27,before_covid,2018-07
1,2018-W28,KOTA YOGYAKARTA,Perempuan,before_covid,dosis_3,10,2,12,83.33333333333334,16.666666666666664,2018-07-08,urban,27,before_covid,2018-07
1,2018-W28,KULON PROGO,Laki-laki,before_covid,HB 0 & BCG,8,1,9,88.88888888888889,11.11111111111111,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,KULON PROGO,Laki-laki,before_covid,dosis_1,14,2,16,87.5,12.5,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,KULON PROGO,Laki-laki,before_covid,dosis_2,22,0,22,100.0,0.0,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,KULON PROGO,Laki-laki,before_covid,dosis_3,2,2,4,50.0,50.0,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,KULON PROGO,Perempuan,before_covid,HB 0 & BCG,3,0,3,100.0,0.0,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,KULON PROGO,Perempuan,before_covid,dosis_1,10,0,10,100.0,0.0,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,KULON PROGO,Perempuan,before_covid,dosis_2,8,0,8,100.0,0.0,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,KULON PROGO,Perempuan,before_covid,dosis_3,4,0,4,100.0,0.0,2018-07-08,rural,27,before_covid,2018-07
1,2018-W28,SLEMAN,Laki-laki,before_covid,HB 0 & BCG,60,2,62,96.7741935483871,3.225806451612903,2018-07-08,urban,27,before_covid,2018-07
1,2018-W28,SLEMAN,Laki-laki,before_covid,dosis_1,111,14,125,88.8,11.200000000000001,2018-07-08,urban,27,before_covid,2018-07
1,2018-W28,SLEMAN,Laki-laki,before_covid,dosis_2,88,20,108,81.48148148148148,18.51851851851852,2018-07-08,urban,27,before_covid,2018-07
1,2018-W28,SLEMAN,Laki-laki,before_covid,dosis_3,66,28,94,70.2127659574468,29.78723404255319,2018-07-08,urban,27,before_covid,2018-07
1,2018-W28,SLEMAN,Perempuan,before_covid,HB 0 & BCG,44,5,49,89.79591836734694,10.204081632653061,2018-07-08,urban,27,before_covid,2018-07
1,2018-W28,SLEMAN,Perempuan,before_covid,dosis_1,99,17,116,85.34482758620689,14.655172413793101,2018-07-08,urban,27,before_covid,2018-07
1,2018-W28,SLEMAN,Perempuan,before_covid,dosis_2,71,25,96,73.95833333333334,26.041666666666668,2018-07-08,urban,27,before_covid,2018-07
1,2018-W28,SLEMAN,Perempuan,before_covid,dosis_3,47,21,68,69.11764705882352,30.88235294117647,2018-07-08,urban,27,before_covid,2018-07
1,2018-W29,BANTUL,Laki-laki,before_covid,HB 0 & BCG,16,0,16,100.0,0.0,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,BANTUL,Laki-laki,before_covid,dosis_1,10,8,18,55.55555555555556,44.44444444444444,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,BANTUL,Laki-laki,before_covid,dosis_2,12,0,12,100.0,0.0,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,BANTUL,Laki-laki,before_covid,dosis_3,4,2,6,66.66666666666666,33.33333333333333,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,BANTUL,Perempuan,before_covid,HB 0 & BCG,18,0,18,100.0,0.0,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,BANTUL,Perempuan,before_covid,dosis_1,12,4,16,75.0,25.0,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,BANTUL,Perempuan,before_covid,dosis_2,9,4,13,69.23076923076923,30.76923076923077,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,BANTUL,Perempuan,before_covid,dosis_3,6,6,12,50.0,50.0,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,GUNUNG KIDUL,unknown,before_covid,HB 0 & BCG,8,0,8,100.0,0.0,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,GUNUNG KIDUL,unknown,before_covid,dosis_1,63,4,67,94.02985074626866,5.970149253731343,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,GUNUNG KIDUL,unknown,before_covid,dosis_2,18,10,28,64.28571428571429,35.714285714285715,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,GUNUNG KIDUL,unknown,before_covid,dosis_3,24,7,31,77.41935483870968,22.58064516129032,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,KOTA YOGYAKARTA,Laki-laki,before_covid,HB 0 & BCG,8,0,8,100.0,0.0,2018-07-15,urban,28,before_covid,2018-07
1,2018-W29,KOTA YOGYAKARTA,Laki-laki,before_covid,dosis_1,16,5,21,76.19047619047619,23.809523809523807,2018-07-15,urban,28,before_covid,2018-07
1,2018-W29,KOTA YOGYAKARTA,Laki-laki,before_covid,dosis_2,10,4,14,71.42857142857143,28.57142857142857,2018-07-15,urban,28,before_covid,2018-07
1,2018-W29,KOTA YOGYAKARTA,Laki-laki,before_covid,dosis_3,18,3,21,85.71428571428571,14.285714285714285,2018-07-15,urban,28,before_covid,2018-07
1,2018-W29,KOTA YOGYAKARTA,Perempuan,before_covid,HB 0 & BCG,9,0,9,100.0,0.0,2018-07-15,urban,28,before_covid,2018-07
1,2018-W29,KOTA YOGYAKARTA,Perempuan,before_covid,dosis_1,18,2,20,90.0,10.0,2018-07-15,urban,28,before_covid,2018-07
1,2018-W29,KOTA YOGYAKARTA,Perempuan,before_covid,dosis_2,10,0,10,100.0,0.0,2018-07-15,urban,28,before_covid,2018-07
1,2018-W29,KOTA YOGYAKARTA,Perempuan,before_covid,dosis_3,10,8,18,55.55555555555556,44.44444444444444,2018-07-15,urban,28,before_covid,2018-07
1,2018-W29,KULON PROGO,Laki-laki,before_covid,HB 0 & BCG,5,0,5,100.0,0.0,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,KULON PROGO,Laki-laki,before_covid,dosis_1,12,0,12,100.0,0.0,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,KULON PROGO,Laki-laki,before_covid,dosis_2,6,0,6,100.0,0.0,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,KULON PROGO,Laki-laki,before_covid,dosis_3,6,0,6,100.0,0.0,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,KULON PROGO,Perempuan,before_covid,HB 0 & BCG,6,0,6,100.0,0.0,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,KULON PROGO,Perempuan,before_covid,dosis_1,12,0,12,100.0,0.0,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,KULON PROGO,Perempuan,before_covid,dosis_2,6,0,6,100.0,0.0,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,KULON PROGO,Perempuan,before_covid,dosis_3,1,4,5,20.0,80.0,2018-07-15,rural,28,before_covid,2018-07
1,2018-W29,SLEMAN,Laki-laki,before_covid,HB 0 & BCG,34,1,35,97.14285714285714,2.857142857142857,2018-07-15,urban,28,before_covid,2018-07
1,2018-W29,SLEMAN,Laki-laki,before_covid,dosis_1,86,4,90,95.55555555555556,4.444444444444445,2018-07-15,urban,28,before_covid,2018-07
1,2018-W29,SLEMAN,Laki-laki,before_covid,dosis_2,28,13,41,68.29268292682927,31.70731707317073,2018-07-15,urban,28,before_covid,2018-07
1,2018-W29,SLEMAN,Laki-laki,before_covid,dosis_3,41,14,55,74.54545454545455,25.454545454545453,2018-07-15,urban,28,before_covid,2018-07
1,2018-W29,SLEMAN,Perempuan,before_covid,HB 0 & BCG,32,5,37,86.48648648648648,13.513513513513514,2018-07-15,urban,28,before_covid,2018-07
1,2018-W29,SLEMAN,Perempuan,before_covid,dosis_1,52,12,64,81.25,18.75,2018-07-15,urban,28,before_covid,2018-07
1,2018-W29,SLEMAN,Perempuan,before_covid,dosis_2,45,13,58,77.58620689655173,22.413793103448278,2018-07-15,urban,28,before_covid,2018-07
1,2018-W29,SLEMAN,Perempuan,before_covid,dosis_3,24,14,38,63.1578947368421,36.84210526315789,2018-07-15,urban,28,before_covid,2018-07
1,2018-W30,BANTUL,Laki-laki,before_covid,HB 0 & BCG,8,1,9,88.88888888888889,11.11111111111111,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,BANTUL,Laki-laki,before_covid,dosis_1,21,2,23,91.30434782608695,8.695652173913043,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,BANTUL,Laki-laki,before_covid,dosis_2,16,3,19,84.21052631578947,15.789473684210526,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,BANTUL,Laki-laki,before_covid,dosis_3,11,2,13,84.61538461538461,15.384615384615385,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,BANTUL,Perempuan,before_covid,HB 0 & BCG,16,0,16,100.0,0.0,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,BANTUL,Perempuan,before_covid,dosis_1,12,4,16,75.0,25.0,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,BANTUL,Perempuan,before_covid,dosis_2,9,2,11,81.81818181818183,18.181818181818183,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,BANTUL,Perempuan,before_covid,dosis_3,10,1,11,90.9090909090909,9.090909090909092,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,GUNUNG KIDUL,Laki-laki,before_covid,dosis_1,2,0,2,100.0,0.0,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,GUNUNG KIDUL,Laki-laki,before_covid,dosis_3,0,2,2,0.0,100.0,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,GUNUNG KIDUL,unknown,before_covid,HB 0 & BCG,35,0,35,100.0,0.0,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,GUNUNG KIDUL,unknown,before_covid,dosis_1,57,19,76,75.0,25.0,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,GUNUNG KIDUL,unknown,before_covid,dosis_2,64,26,90,71.11111111111111,28.888888888888886,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,GUNUNG KIDUL,unknown,before_covid,dosis_3,44,16,60,73.33333333333333,26.666666666666668,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,KOTA YOGYAKARTA,Laki-laki,before_covid,HB 0 & BCG,9,0,9,100.0,0.0,2018-07-22,urban,29,before_covid,2018-07
1,2018-W30,KOTA YOGYAKARTA,Laki-laki,before_covid,dosis_1,14,0,14,100.0,0.0,2018-07-22,urban,29,before_covid,2018-07
1,2018-W30,KOTA YOGYAKARTA,Laki-laki,before_covid,dosis_2,18,3,21,85.71428571428571,14.285714285714285,2018-07-22,urban,29,before_covid,2018-07
1,2018-W30,KOTA YOGYAKARTA,Laki-laki,before_covid,dosis_3,18,8,26,69.23076923076923,30.76923076923077,2018-07-22,urban,29,before_covid,2018-07
1,2018-W30,KOTA YOGYAKARTA,Perempuan,before_covid,HB 0 & BCG,13,0,13,100.0,0.0,2018-07-22,urban,29,before_covid,2018-07
1,2018-W30,KOTA YOGYAKARTA,Perempuan,before_covid,dosis_1,24,6,30,80.0,20.0,2018-07-22,urban,29,before_covid,2018-07
1,2018-W30,KOTA YOGYAKARTA,Perempuan,before_covid,dosis_2,16,10,26,61.53846153846154,38.46153846153847,2018-07-22,urban,29,before_covid,2018-07
1,2018-W30,KOTA YOGYAKARTA,Perempuan,before_covid,dosis_3,7,7,14,50.0,50.0,2018-07-22,urban,29,before_covid,2018-07
1,2018-W30,KULON PROGO,Laki-laki,before_covid,HB 0 & BCG,16,0,16,100.0,0.0,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,KULON PROGO,Laki-laki,before_covid,dosis_1,14,0,14,100.0,0.0,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,KULON PROGO,Laki-laki,before_covid,dosis_2,10,0,10,100.0,0.0,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,KULON PROGO,Laki-laki,before_covid,dosis_3,4,0,4,100.0,0.0,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,KULON PROGO,Perempuan,before_covid,HB 0 & BCG,13,0,13,100.0,0.0,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,KULON PROGO,Perempuan,before_covid,dosis_1,22,1,23,95.65217391304348,4.3478260869565215,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,KULON PROGO,Perempuan,before_covid,dosis_2,4,2,6,66.66666666666666,33.33333333333333,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,KULON PROGO,Perempuan,before_covid,dosis_3,4,2,6,66.66666666666666,33.33333333333333,2018-07-22,rural,29,before_covid,2018-07
1,2018-W30,SLEMAN,Laki-laki,before_covid,HB 0 & BCG,49,5,54,90.74074074074075,9.25925925925926,2018-07-22,urban,29,before_covid,2018-07
1,2018-W30,SLEMAN,Laki-laki,before_covid,dosis_1,70,17,87,80.45977011494253,19.54022988505747,2018-07-22,urban,29,before_covid,2018-07
1,2018-W30,SLEMAN,Laki-laki,before_covid,dosis_2,60,27,87,68.96551724137932,31.03448275862069,2018-07-22,urban,29,before_covid,2018-07
1,2018-W30,SLEMAN,Laki-laki,before_covid,dosis_3,53,18,71,74.64788732394366,25.352112676056336,2018-07-22,urban,29,before_covid,2018-07
1,2018-W30,SLEMAN,Perempuan,before_covid,HB 0 & BCG,31,2,33,93.93939393939394,6.0606060606060606,2018-07-22,urban,29,before_covid,2018-07
1,2018-W30,SLEMAN,Perempuan,before_covid,dosis_1,72,14,86,83.72093023255815,16.27906976744186,2018-07-22,urban,29,before_covid,2018-07
1,2018-W30,SLEMAN,Perempuan,before_covid,dosis_2,84,20,104,80.76923076923077,19.230769230769234,2018-07-22,urban,29,before_covid,2018-07
1,2018-W30,SLEMAN,Perempuan,before_covid,dosis_3,60,26,86,69.76744186046511,30.23255813953488,2018-07-22,urban,29,before_covid,2018-07
1,2018-W31,BANTUL,Laki-laki,before_covid,HB 0 & BCG,10,4,14,71.42857142857143,28.57142857142857,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,BANTUL,Laki-laki,before_covid,dosis_1,20,5,25,80.0,20.0,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,BANTUL,Laki-laki,before_covid,dosis_2,17,2,19,89.47368421052632,10.526315789473683,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,BANTUL,Laki-laki,before_covid,dosis_3,12,4,16,75.0,25.0,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,BANTUL,Perempuan,before_covid,HB 0 & BCG,7,3,10,70.0,30.0,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,BANTUL,Perempuan,before_covid,dosis_1,20,2,22,90.9090909090909,9.090909090909092,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,BANTUL,Perempuan,before_covid,dosis_2,10,2,12,83.33333333333334,16.666666666666664,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,BANTUL,Perempuan,before_covid,dosis_3,3,2,5,60.0,40.0,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,GUNUNG KIDUL,unknown,before_covid,HB 0 & BCG,27,1,28,96.42857142857143,3.571428571428571,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,GUNUNG KIDUL,unknown,before_covid,dosis_1,26,16,42,61.904761904761905,38.095238095238095,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,GUNUNG KIDUL,unknown,before_covid,dosis_2,16,11,27,59.25925925925925,40.74074074074074,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,GUNUNG KIDUL,unknown,before_covid,dosis_3,17,11,28,60.71428571428571,39.285714285714285,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,KOTA YOGYAKARTA,Laki-laki,before_covid,HB 0 & BCG,7,0,7,100.0,0.0,2018-07-29,urban,30,before_covid,2018-07
1,2018-W31,KOTA YOGYAKARTA,Laki-laki,before_covid,dosis_1,18,3,21,85.71428571428571,14.285714285714285,2018-07-29,urban,30,before_covid,2018-07
1,2018-W31,KOTA YOGYAKARTA,Laki-laki,before_covid,dosis_2,25,4,29,86.20689655172413,13.793103448275861,2018-07-29,urban,30,before_covid,2018-07
1,2018-W31,KOTA YOGYAKARTA,Laki-laki,before_covid,dosis_3,14,0,14,100.0,0.0,2018-07-29,urban,30,before_covid,2018-07
1,2018-W31,KOTA YOGYAKARTA,Perempuan,before_covid,HB 0 & BCG,8,2,10,80.0,20.0,2018-07-29,urban,30,before_covid,2018-07
1,2018-W31,KOTA YOGYAKARTA,Perempuan,before_covid,dosis_1,14,4,18,77.77777777777779,22.22222222222222,2018-07-29,urban,30,before_covid,2018-07
1,2018-W31,KOTA YOGYAKARTA,Perempuan,before_covid,dosis_2,16,0,16,100.0,0.0,2018-07-29,urban,30,before_covid,2018-07
1,2018-W31,KOTA YOGYAKARTA,Perempuan,before_covid,dosis_3,8,2,10,80.0,20.0,2018-07-29,urban,30,before_covid,2018-07
1,2018-W31,KULON PROGO,Laki-laki,before_covid,HB 0 & BCG,3,0,3,100.0,0.0,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,KULON PROGO,Laki-laki,before_covid,dosis_1,22,0,22,100.0,0.0,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,KULON PROGO,Laki-laki,before_covid,dosis_2,4,6,10,40.0,60.0,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,KULON PROGO,Laki-laki,before_covid,dosis_3,14,0,14,100.0,0.0,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,KULON PROGO,Perempuan,before_covid,HB 0 & BCG,1,0,1,100.0,0.0,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,KULON PROGO,Perempuan,before_covid,dosis_1,8,0,8,100.0,0.0,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,KULON PROGO,Perempuan,before_covid,dosis_2,12,0,12,100.0,0.0,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,KULON PROGO,Perempuan,before_covid,dosis_3,4,4,8,50.0,50.0,2018-07-29,rural,30,before_covid,2018-07
1,2018-W31,SLEMAN,Laki-laki,before_covid,HB 0 & BCG,29,0,29,100.0,0.0,2018-07-29,urban,30,before_covid,2018-07
1,2018-W31,SLEMAN,Laki-laki,before_covid,dosis_1,71,15,86,82.55813953488372,17.441860465116278,2018-07-29,urban,30,before_covid,2018-07
1,2018-W31,SLEMAN,Laki-laki,before_covid,dosis_2,67,14,81,82.71604938271605,17.28395061728395,2018-07-29,urban,30,before_covid,2018-07
1,2018-W31,SLEMAN,Laki-laki,before_covid,dosis_3,31,12,43,72.09302325581395,27.906976744186046,2018-07-29,urban,30,before_covid,2018-07
1,2018-W31,SLEMAN,Perempuan,before_covid,HB 0 & BCG,34,0,34,100.0,0.0,2018-07-29,urban,30,before_covid,2018-07
1,2018-W31,SLEMAN,Perempuan,before_covid,dosis_1,63,5,68,92.64705882352942,7.352941176470589,2018-07-29,urban,30,before_covid,2018-07
1,2018-W31,SLEMAN,Perempuan,before_covid,dosis_2,66,10,76,86.8421052631579,13.157894736842104,2018-07-29,urban,30,before_covid,2018-07
1,2018-W31,SLEMAN,Perempuan,before_covid,dosis_3,37,12,49,75.51020408163265,24.489795918367346,2018-07-29,urban,30,before_covid,2018-07
1,2018-W32,BANTUL,Laki-laki,before_covid,HB 0 & BCG,3,5,8,37.5,62.5,2018-08-05,rural,31,before_covid,2018-08
1,2018-W32,BANTUL,Laki-laki,before_covid,dosis_1,4,7,11,36.36363636363637,63.63636363636363,2018-08-05,rural,31,before_covid,2018-08
1,2018-W32,BANTUL,Laki-laki,before_covid,dosis_2,1,4,5,20.0,80.0,2018-08-05,rural,31,before_covid,2018-08
1,2018-W32,BANTUL,Laki-laki,before_covid,dosis_3,4,2,6,66.66666666666666,33.33333333333333,2018-08-05,rural,31,before_covid,2018-08
1,2018-W32,BANTUL,Perempuan,before_covid,HB 0 & BCG,0,4,4,0.0,100.0,2018-08-05,rural,31,before_covid,2018-08
1,2018-W32,BANTUL,Perempuan,before_covid,dosis_1,2,2,4,50.0,50.0,2018-08-05,rural,31,before_covid,2018-08
1,2018-W32,BANTUL,Perempuan,before_covid,dosis_2,0,1,1,0.0,100.0,2018-08-05,rural,31,before_covid,2018-08
1,2018-W32,BANTUL,Perempuan,before_covid,dosis_3,2,1,3,66.66666666666666,33.33333333333333,2018-08-05,rural,31,before_covid,2018-08
1,2018-W32,GUNUNG KIDUL,unknown,before_covid,HB 0 & BCG,23,1,24,95.83333333333334,4.166666666666666,2018-08-05,rural,31,before_covid,2018-08
1,2018-W32,GUNUNG KIDUL,unknown,before_covid,dosis_1,48,2,50,96.0,4.0,2018-08-05,rural,31,before_covid,2018-08
1,2018-W32,GUNUNG KIDUL,unknown,before_covid,dosis_2,22,7,29,75.86206896551724,24.137931034482758,2018-08-05,rural,31,before_covid,2018-08
1,2018-W32,GUNUNG KIDUL,unknown,before_covid,dosis_3,15,8,23,65.21739130434783,34.78260869565217,2018-08-05,rural,31,before_covid,2018-08
1,2018-W32,KOTA YOGYAKARTA,Laki-laki,before_covid,HB 0 & BCG,11,0,11,100.0,0.0,2018-08-05,urban,31,before_covid,2018-08
